id,source,rating,text
113339,Foursquare,8,"Well situated, free car park. Think of buying the green ""vignette"" in advance at ""tüv"""
113421,Foursquare,2,Angry neighbour alarm :p
113956,Foursquare,5,There are really cool rooms from 12€/night ! Quiet! Tips : book in advance and try the room with 4 beds. Always awesome guys there. :)
35081,Foursquare,6,Make sure you check out the living wall
35081,Foursquare,7,Chic and cosy
35081,Foursquare,4,Free wifi! (Though you pay for it with everything else.) 50% discount via TopTable.com
35081,Foursquare,1,"Afternoon tea uber feminine, beautiful surroundings and plenty of food!"
35081,Foursquare,5,Check out the lunch set menu - incredible value
35081,Foursquare,6,Free unlimited mini-bar. Good words when strung together. Very good.
35081,Foursquare,8,The restaurant and bar here are a real favourite. Some of the best all round meals I've had in London have been on the toptable offer here; they have addictive bread! Great cocktails and wine too.
35081,Foursquare,9,My friend gives the Espresso Martinis an A grade!
35081,Foursquare,4,Free wifi and mini bar are great but this isn't a 5 str hotel...
35081,Foursquare,4,The apartment rooms are really nice!!!
35081,Foursquare,4,"Please don't ask cappuccino for breakfast here, is disgusting!!! Free wi-fi work so bad too!"
35081,Foursquare,8,"Good location,nice place but small rooms. Not 5 star by any stretch"
35081,Foursquare,3,"Best afternoon tea in town, served in 3 courses. Beautiful settings, comfy couches in the conservatory."
35081,Foursquare,8,Lovely breakfast - not cheap - but very VERY nice. And exquisite service.
35081,Foursquare,9,Check out this Hotel with Hypnos Quality Beds!
35081,Foursquare,9,Afternoon tea is fabulous. One of the best in London.
35092,Foursquare,6,"Come and visit the On The Go Tours stand here at the TNT Sun and Snow Travel Show. Meet the team, join the community and get discounts on your next trip with us too. SaturdayOctober 16 20109:30am"
35092,Foursquare,7,Try the coffee shop opposite and approx 50 meters down the road for breakfast
35092,Foursquare,3,Try the coffee shop opposite and approx 50 meters down the road for breakfast
35092,Foursquare,1,Checking emails in the lobby via 3 mifi device
35092,Foursquare,7,Very slow lifts during this exhibitions! Don't bother going back up after breakfast.
35092,Foursquare,2,Very slow lifts during exhibitions! Don't bother going back up after breakfast.
35092,Foursquare,7,WiFi Free! Great!!!
35092,Foursquare,3,excellent service!! I could print out my Ryanair boarding pass and saved about 40 GBP!!
35092,Foursquare,2,Wifi Free was only during the summer. #fail
35092,Foursquare,1,Stay somewhere else!
35092,Foursquare,8,"Breakfast is crap, and expensive. Unless, that is, you like cold eggs"
35092,Foursquare,4,"Unlike any other Ibises I stayed, this one is like a proper hotel, with proper beds and proper bathroom... With free wifi on top..."
35092,Foursquare,3,Parking only £17 for 24 hours plenty of spaces free WiFi found in Ibis Earls Court hotspot then follow given instructions.
35092,Foursquare,4,Good Free WIFI!!!
35092,Foursquare,6,Thank god for the free wifi!
35092,Foursquare,7,Hotel Ibis Earl's Court GWの予約取れた！
35092,Foursquare,10,"Because fewer amenities, what you use to bring. Wi-Fi and the hotel, can be used free of charge at the time of writing Tip."
35092,Foursquare,3,decent for London standard. Good wifi. Clean. Convenient for Earl's Court Exhibition Centre.
35092,Foursquare,9,"Free WiFi, clean rooms, great breakfast, nice neighbourhood, train & subway station near."
35092,Foursquare,2,Breakfast is awful
35092,Foursquare,10,"Clen hotel, free wifi, good breakfast, good location. Little bit crowdy."
35092,Foursquare,9,Breakfast was fine!
35093,Foursquare,10,"If you need a taxi, order it at reception despite being London the nearest rank is Hammersmith tube!!"
35093,Foursquare,7,Lounge bar. Try the smoked turkey sandwiches: delicious
35093,Foursquare,8,"Breakfast buffet provided is good. Easy access to tube station. There are some rooms where Wi-Fi doesn't work, for example the room in which I stayed."
35093,Foursquare,8,Very pleasant hotel bar and restaurant.
35093,Foursquare,2,g'nite World
35093,Foursquare,1,Wifi is hopeless. Hard to believe it's 2011
35093,Foursquare,9,"Nice bar, good food, terrible wifi, bad 3G reception, air-con not good"
35093,Foursquare,7,"Very GOOD service in the lounge, brilliant, perfect for a special night with colleagues. Our waiter was Victor."
35093,Foursquare,5,Realy nice hotel with great lobby bar... Why I cant stop watter in my toilet? Aaaa thats Niagara falls simulation
35093,Foursquare,4,Get at least two room keys as they fail all the time! Will save you a lot if elevator waiting time
35093,Foursquare,10,Even the broadband is slow: 5 minutes to upload a 3 mb file
35093,Foursquare,2,The wifi is not worth paying for here.
35093,Foursquare,3,The prosciutto ham sandwich is excellent.
35093,Foursquare,6,"No functioning WiFi (major fail) decent gym, easy access to tube."
35093,Foursquare,1,"No free wifi :( close to tube station, very crowded breakfast between 8-9"
35093,Foursquare,8,"Pay to use wifi, bfast open at 6am, joining a tour? Wait at ground level. Checking in? 1st level. Free use of computer on first level. 6 computers only. Tv channels few. Nice simple bfast. Overall, ok"
35093,Foursquare,1,Watch out for car park bill. They can charge a whole hour for just 1 minute parking at £3.50.  Daylight robbery!!
35093,Foursquare,4,You can use their free internet with their Mac. But you need to register self every 40 minutes. Luckily they don't need unique email.
35093,Foursquare,5,"U must try their breakfast buffet here, nice!"
35093,Foursquare,8,"dear manager , i dont know why in your nice hotel, there is a scary painting in room 9054, make me had nightmare all night long . very very bad  interior or you have a shit joke !!!!"
35093,Foursquare,5,Wifi at the reception is free. You can find other free spots on the different floors too.
35093,Foursquare,7,Wifi is really poor!
35093,Foursquare,6,Nice good food from room service. Was very good and plenty to eat!
35093,Foursquare,9,"Hotel is OK, bar and restaurant pretty good, too bad there's no WiFi in the rooms but only (not free) LAN cable in the smartphones and tablets era. Wireless internet available only in the lobby."
35093,Foursquare,3,"Nice hotel! Wifi works perfectly in the room, breakfast is very good, the employees are very friendly"
35093,Foursquare,10,Free wifi. Turn on your wi-fi then go to browser for sign up..so easy
35093,Foursquare,9,The bed is far too hard. The wifi doesn't work. Good location for the tube.
35093,Foursquare,5,Very good Caesar Salat here!
35093,Foursquare,4,"Best location for transportation. Very accessible. Tube, bus and taxis."
35093,Foursquare,4,"The wifi is actually fast IF you register for the free connection and even faster for the premium. If you don't register, you still get a connection but which now explains the negative comments here."
35093,Foursquare,9,Wifi not that bad. Front desk service on the other end... Service not up to Novotel standards.
35095,Foursquare,6,"If you need to iron, they only have 2 in an 'ironing room'. So awful. Plan ahead - the boards suck and bring your own water for the iron..."
35095,Foursquare,2,This hotel really sucks: everything from elevator to internet access is out of order.... Hopefully people are nice
35095,Foursquare,4,There's a chargebox here so u can charge ur phone in a secure locker while u have a coffee/do some shopping!
35095,Foursquare,6,There's a chargebox here so u can charge ur phone in a secure locker while u have a coffee/do some shopping!
35095,Foursquare,6,Check out the Drummond St veggie Indian restaurants. So much better food.
35095,Foursquare,8,They are not I insured for you to take visitors to your room.   Can u believe that ? My visitors were told they were not allowed to come to my room
35095,Foursquare,7,There is no fridge in the room! Too bad...
35095,Foursquare,10,"Internet is very bad and spensive. As in all UK, it seems."
35095,Foursquare,2,if you are looking for a reliable internet connection chose another hotel
35095,Foursquare,4,"First time checked in here, aircon didn't working. Disappointed..."
35095,Foursquare,1,"Internet access is very poor, just FYI."
35095,Foursquare,2,"This is a terrible hotel. If you are traveling for work, stay away. There is no reliable internet, the elevators are broken and therr are no irons in the room"
35095,Foursquare,8,Agree with some other comments that the Wi-Fi is expensive. £3.60/ hr from Orange France and £6.00/hr from Orange UK as far as i could work out. Go figure...
35095,Foursquare,4,Find some other better hotel at the price you are paying to Ibis..
35095,Foursquare,8,Internet connectivity is non existant! I wonder how this is possible in one of the largest cities in the world.... Unbelievable :((
35095,Foursquare,4,"Fancy entrance belies a rubbish inside, obviously a badly refurbished 60s hotel. Few tv channels, bed slides around when you try to sit up and horrid wardrobes with no doors. Paid £150 pound for this."
35095,Foursquare,7,"Car park right under the hotel is big bonus. Be aware, if you have cases etc. there no lift from car park to hotel lobby."
35095,Foursquare,5,"Time for a positive comment. I've never really had a problem with this hotel. It's basic, clean and functional. It's an Ibis, so you get what you pay for. The people are pleasant too."
35095,Foursquare,8,The water pressure in the shower is good. It was more than enough to jet wash a pile of trimmed pubes down the drain that the cleaners missed.
35095,Foursquare,9,Confortable and clean. Fantastic!
35095,Foursquare,8,"Stayed here several times over the pat few years, never had any problems - my only gripe is that there's no free WiFi, but there are plenty of places to go if you want that!"
35095,Foursquare,7,No AC or tissues or soap.  I could go on and on. Stay away
35095,Foursquare,4,This is a very loud hotel with very poor air con!
35095,Foursquare,6,Very helpful staff.... good location and good price-quality relation.
35095,Foursquare,6,"When checking out @ 12.00 hrs, you can store your luggage at the recepion for free for one day maximum. you will receive an receipt. great service, at st. pancras you pay GBP 9,=  :("
35098,Foursquare,3,It really sucks! Bad service especially from the hostess at the reception
35098,Foursquare,1,"The Elements restaurant is not that expensive, the foods quite nice and varied and the service is pretty good. Their take on fish and chips is very cute!"
35098,Foursquare,2,"bus no3 brings you fast and comfortably to Trafalgar square where you are close to Convent garden, Piccadilly etc."
35098,Foursquare,1,30 mins pleasant walk to theatre district.
35098,Foursquare,2,"Don't walk to Waterloo, either walk down then road to Vauxhall or over the bridge to Westminster. A lot easier."
35098,Foursquare,5,The price and location are good. The service is friendly. The food is utterly crappy.
35098,Foursquare,4,Only about ten rooms on each floor face the main road. For everyone else you're more likely to get a view of the back of another building.
35098,Foursquare,5,The original tour station is near lambeth palace walking distance from here.
35098,Foursquare,4,You can go to Marylebone station if you want to go to bicester village for shopping taxi around 17 pounds
35098,Foursquare,6,London Eye from here is walking distance of 20 mins and if you like walking you can also go to trafalgar square
35099,Foursquare,3,Alaskan miso cod is awesome
35099,Foursquare,4,No shorts to be worn in the hotel bar! Good grief...
35099,Foursquare,9,Mandarin Oriental Hotel Spa is on the shortlist for London Beauty Salon or Spa of the Year! Cast your votes at www.londonlifestyleawards.com
35099,Foursquare,10,"Opens in December the menu will be a gastronomic tour through British history. The interiors, will bring together sumptuous woods & leathers, with floor-to-ceiling glass windows overlooking Hyde Park."
35099,Foursquare,4,Breakfast is rubbish!!!
35099,Foursquare,4,Try the Soupe De Choux-Fleur at Bar Boulud... Simply amazing..!
35099,Foursquare,10,The tipsy pudding at Heston's new restaurant is to die for. Do it!
35099,Foursquare,9,Brings Asian levels of hospitality to London – and in-room orchids.
35099,Foursquare,1,this place is awesome and some spectacular views of hyde park...nice casino just across the road...harrods round the corner...lovely eating places...friendly staff...overall #win
35099,Foursquare,10,Just tried penne all'arrabiatta in room-service. Simply the most amazing ever had ! Congeats the Chef !
35099,Foursquare,3,Great French bar next to the hotel:)
35099,Foursquare,9,nice venue although the food was not as good as i remember
35099,Foursquare,3,"Host of The Brits 2010 After Show Party. Mingled with Lady Gaga, Ellie Goulding and many more!"
35099,Foursquare,3,The attentive concierge and the world-class spa are two of the best features of this hotel. Use of spa heat facilities is complimentary for hotel guests 7:00am-9:00pm.
35099,Foursquare,4,"The homemade bakery basket in room service breakfast is incredible. Eat muffins in the comfiest hotel bed, watch TV and have a good time."
35099,Foursquare,1,"Get yourself a Bloody Caesar, Clamato Centrale. Love this stuff, and it’s not as heavy as some tomato juices."
35099,Foursquare,1,"From 7-9am each morning you can use the Spa Amethyst Crystal Steam Room, Sanarium, and Vitality Pool complimentary. After this it's £25 unless you have a spa treatment."
35099,Foursquare,4,Its a great hotel. Stunning location and just the heart of the London..what else??
35099,Foursquare,4,The hotel rooms and luxury suites are well... opulent. The bar is chic. The restaurants superb and of course the service has a style of its own.
35099,Foursquare,8,"Lovely location, ambiance and funky, slightly wannabe clientele. Throw in a few ladies of the night after a certain hour and deliciously exotic cocktails and it's a surreal yet amusing place."
35099,Foursquare,1,"It’s hard to beat the location — between Hyde Park and Knightsbridge. Its Michelin-starred Dinner by Heston Blumenthal specializes in historic British gastronomy. Tipsy cake, anyone?"
35099,Foursquare,9,Luxurious hotel. Very much costly but you will get value for your money. 100% recommended.
35099,Foursquare,7,"The Hotel itself is amazing, great service and hospitality. If you plan on getting a suite- don't! Its not much bigger than the double room and its 4 times the price! Great location too!"
35099,Foursquare,2,The air condition is more like hot condition. Is time to rate hotel on their service maintenance. One will expect everything in the room in perfect condition for a 5 stars rated hotel. Disappointed!
35099,Foursquare,3,The hotel is great and the service exfellent. Exactly what you would expect from a luxury hotel. Food is great although breakfast was better 1 year ago before the new restaurant opened.
35099,Foursquare,3,Prices are sky high but what do you expect since you can't find a better location.
35099,Foursquare,3,"Best hotel , best location"
35099,Foursquare,2,I love the location of the hotel and the staff t so polite ❤
35143,Foursquare,10,"If you are dependent on  reliable Wi-Fi connectivity, this is not the right place to stay. For the rest, It is a very nice hotel."
35143,Foursquare,9,"So trueabout wifi, dont come if you need it."
35143,Foursquare,3,Got a free update... so i might be a bit biased buy i have really no problems with the wifi.... I was at fifth floor.....
35143,Foursquare,6,"Decent but I'd not pay more than what I did (125 ppn).Non existent room service.Breakfast served in a furnace like room,no no for claustrophobics.Wi-Fi complimentary but the connection is slooowzzzzZ"
35143,Foursquare,1,Wifi was quite good for my needs!!
35143,Foursquare,3,This hotel sucks! Like an every hotel in London!
35143,Foursquare,1,Won't let you check in until 3pm. I'm sure they have rooms available before and guess there'll be a scrum at 3pm when we all try and get rooms.
35143,Foursquare,9,"Don't bother upgrading to cooked breakfast, the continental is more than enough. The staff are nice"
35143,Foursquare,3,"Do not bother upgrading to full English breakfast, there is plenty to eat with the regular breakfast"
35143,Foursquare,8,"Everyone complains about the wifi, but for me worked great. :)"
35143,Foursquare,6,Nice hotel with good service but we probably had very thin ceiling because we heard all steps which our neighbour    made or it was maybe an elephant :)
35143,Foursquare,1,"Very good looking in and out, big room vs. the London standards, nice staff, good breakfast! Renovated in 2012! Wonderful neighborhood! Would recommend!"
35143,Foursquare,10,The pictures of the hotel are much nicer than the reality. Reliability of wifi is horrible. Breakfast is fine.
35143,Foursquare,8,"Nice hotel. Friendly staff, big rooms, free wifi, good breakfast"
35143,Foursquare,9,"Bar staff are accommodating, albeit grudgingly."
35143,Foursquare,9,"Big rooms, almost perfect wifi"
35143,Foursquare,5,"Closed to everywhere, budgetable, very sincere staff, best wi-fi, big clean rooms. No need to look for an alternative"
35143,Foursquare,2,Great shower! Good location to take the underground.
35170,Foursquare,9,"super clean, quiet and comfortable. Ask for a garden facing room."
35173,Foursquare,5,Nice gaff. Nice view. Decent rooms and service too. Which is nice.
35173,Foursquare,3,Wonderful staff. Amazing restaurant. Really comfy rooms. Great stay. Worth the money!
35173,Foursquare,7,Art deco inspired designs fill each of the 14 rooms. Book a room with a view of the River Thames for a real treat.
35173,Foursquare,6,Nice hotel with excellent staff.
35173,Foursquare,7,Very good modern British restaurant.
35173,Foursquare,9,"Exceptional service, beauitful room, great food, attentive management - highly rated indeed."
35196,Foursquare,10,"Great small family owned restaurant. Don't want a chain, give this place a try. Great service, good food and reasonable prices, what's not to like!"
35196,Foursquare,9,FIlming location for Season One of Persona from App Media - http://www.app-media.com/
35196,Foursquare,2,"Great place to eat, film and have a great time!"
35198,Foursquare,1,Breakfast service is shocking forget getting a cooked breakfast anytime before 7:30am
35198,Foursquare,9,Plenty of decent breakfast options in Greenwich Village. For dinner recommend San Miguel Tapas restaurant
35198,Foursquare,10,Free wifi in the lobby. Only payfor wifi in the rooms.
35198,Foursquare,3,"2* hotel, very clean but not enough towels but after we requested more we got them so no problem at all. Staff is very friendly."
35198,Foursquare,9,"I really like this hotel for my London trips - good price, decent Cafe Rouge restaurant and for me a perfect location... I enjoy breakfast at the Thames River - Go to Paul Rhodes bakery!!!"
35207,Foursquare,1,"Nice small rooms, ok for oversleep. Was bit cold tough... Breakfast is not included."
35210,Foursquare,4,Anything from lovely romantic dinner to Afternoon Tea or overnight stay... Recommended!
35210,Foursquare,8,Repair to the conservatory for serious relaxation.
35210,Foursquare,4,Amazing friendly staff. Rooms are big and gorgeous. Perfect location
35210,Foursquare,3,Have high tea at Three5. Wonderful!
35210,Foursquare,9,"One of the best hotels I've stayed in London when it comes the location, price and comfort. The service and staff are excellent, wi-fi and coffee&tea are free of charge!"
35210,Foursquare,3,"Use your key card to enter the guest lounge on the ground floor. It's like a greenhouse, with a huge Chesterfield sofa, apples, a DVD library & other goodies."
35681,Foursquare,8,"Don't forget to bring some geese with you as it is still legal to drive a gaggle of geese down Cheapside. Quality, isn't it? I know what I'll be doing this weekend. I hope I don't get arrested."
36084,Foursquare,10,Lovely old fashioned market.  Still sells a load of old tat. From sun tan lotion to dodgy dvds
36084,Foursquare,3,Farmers Market every sunday from 10am to 2pm. Buy some sorrel. Leafy lemony goodness.
36084,Foursquare,8,"Proper east end Market in n1. Get yourself buttons, zips, makeup, birthday cards  or a new bike plus loads of cheap fresh fruit, veg, plants, cheese and fish"
36084,Foursquare,5,"Proper east end Market in n1. Get yourself buttons, zips, makeup, birthday cards  or a new bike plus loads of cheap fresh fruit, veg, plants, cheese and fish"
36084,Foursquare,8,"Summer on Chapel Market, looking beautiful in the sunshine, fair weather brings out the more unusual stalls and stall-holders! Perfect way to spend a lazy bank holiday."
36084,Foursquare,2,Gourmet half-pound burger...best in town!
36084,Foursquare,4,The falafels here are a MUST HAVE... on Sundays.
36084,Foursquare,9,the best fish market in the area
36084,Foursquare,1,Here's a mobile web site with lots of recipes ideas to view while your here! http://ns2go.mobi/mr
36084,Foursquare,8,Angel + the market a must to check. fantastic fish you find here...
36084,Foursquare,7,"""Indian Veg in Chapel Market, near Angel is fantastic value and good for you!"" from @astrotour2010 #RSHguides"
36084,Foursquare,2,My local market.
36084,Foursquare,10,"Get the best Pie and Mash, favoured by London's Kings and Queens, at Chapel Market for the Jubilee! As London's liveliest market, you will find one last pie and mash shops such as M. Manze's est. 1902"
36084,Foursquare,1,"My fav market in London. Buy your veg on sunday afternoons and get huge discounts. Don't forget to try the super delish ""designer"" burgers from one of the stalls"
36084,Foursquare,10,Come before noon in order find a large selection of fruits.
36310,Foursquare,4,"I found the executive room at a very good rate on booking.com, definitely worth it. Just still not fully sure about staff going 'the extra mile'..."
36310,Foursquare,1,Booked via last-minute.com to save heaps on the prices advertises at the hotel.
36310,Foursquare,8,"I booked hotel with lastminute.com! The rate is good, but breakfast is expensive! 15 minutes and you are @ Tower Hill with DLR trains."
36310,Foursquare,4,"Look out for ExCeL event rate rooms, good discount and inc. breakfast..."
36310,Foursquare,9,"Positive: my room was clean and staff was friendly, negative: Internet is not free"
36310,Foursquare,4,"Booked at hotels.com - great rate, breakfast included. Keep in mind that the internet is not free and sometimes maids don't remember how many people are in the room so you end up with too few towels."
36310,Foursquare,9,Free Internet would be nice.
36310,Foursquare,9,"Very clean and tidy hotel, staff friendly and polite. The restaurant was pleasant, the food good and the staff polite and attentive."
36310,Foursquare,10,"Paying £8 for Internet is ok but I expect it to have good signal and not disconnect every 2mins.  Very poor, everything else is good."
36310,Foursquare,9,Lucky to get a room for IFE but please Novotel where is the free wifi?
36310,Foursquare,9,Staff very welcoming and accommodating. Bar reasonable and food was great.
36310,Foursquare,3,"No air conditioning, but they will provide you with a fan for the room if you ask."
36310,Foursquare,3,Very good service with a polite and pleasant staff.
36310,Foursquare,1,"Internet is free all over the hotel incl. rooms during my visit (end of August). Rooms are large for London standards. Ital. rest. Just across is good, friendly staff but a bit pricy."
36311,Foursquare,1,"Chinese restaurant on walking distance, good food, not very quick and friendly"
36311,Foursquare,8,"Free Wi-Fi using Skype Access feature when connected to ""Orange"" hotspot."
36311,Foursquare,10,"Skype Access on Orange worked for free only for one hour, but 30 days unlim is available at €19.99"
36311,Foursquare,10,"Dont ask, hurting very much. 3am in London and far too late for me!"
36311,Foursquare,6,If your flight has been cancelled from City you might find yourself here
36311,Foursquare,3,Be warned that Wifi is £10 per day. No sign of this extra cost on their online booking page.
36311,Foursquare,2,Saw a staff member come out of the loo and she DIDN'T wash her hands! Vile in the extreme!
36311,Foursquare,9,"The Orange Wi-Fi is rubbish. Really unreliable until now; the speed and signal are strong when it actually connects, though."
36311,Foursquare,9,"Enjoy the free ""early-bird"" breakfast if you wake early (4am) and are hungry. Orange juice, Apple juice and croissants at the bar."
36311,Foursquare,5,Pay for breakfast when you check-in: cheaper than paying in the restaurant in the morning.
36311,Foursquare,8,"That is true. £5 when u pay in reception, and £7,50 when u pay in restaurant."
36311,Foursquare,3,Good location if you're visiting the Excel but a bit of a mission to get into central London. Really disappointed with this hotel.
36311,Foursquare,6,The most miserable  housekeeping staff ever.
36311,Foursquare,8,Don't ask for room service. They will take your order and then tell you to come down to collect your food - and still charge the same as other hotels for room service!
36311,Foursquare,4,Perfect for when seeing events at the London 02. I found the staff helpful and the hotel great value for money.
36311,Foursquare,1,Ok for ibis cafe across the road does full English 4.95
36311,Foursquare,5,Don't eat here you'll regret it!
36539,Foursquare,8,"Got a spicy beanburger off the room service, it was really good."
36539,Foursquare,6,"A great nights stay in a clean, comfortable room with good food!"
36539,Foursquare,7,Wifi is worse than dialup at times.
36539,Foursquare,6,Just been refurbed so clean and tidy
36539,Foursquare,4,"If you want dinner, don't get it here. Food is not good enough, there are lots of better places to ear nearby."
36539,Foursquare,9,"The 28th of June, A workshop on Networked Pharma is held here. For more information go to http://www.networkedpharma.com/funding Thoroughly interesting."
36539,Foursquare,9,"If you are an art lover, this hotel welcomes you with its location near theaters, museums and Oxford Street. Turn the corner and you will find restaurants and local pubs with reasonable prices."
36539,Foursquare,6,Good places to eat near here: Iberica or The Riding House Cafe. The latter does a terrific breakfast.
36539,Foursquare,3,"Wifi prices are an extortion but i have boingo so i enjoy the service without paying the crazy asking price of ich. In other countries wifi is complimentary: c'mon holiday inn, rooms here cost £££"
36539,Foursquare,4,"Standard of rooms are not worth the walk up rate (£300 per night in August 2013). Would only recommend if you needed to stay in Great Portland St area, otherwise better value options available."
36539,Foursquare,6,Great place to new up for a coffee
36807,Foursquare,7,"Unless you seriously have money to burn and don't mind small portions, avoid the restaurant downstairs."
37294,Foursquare,8,Drinks half price Friday night. Members only club.
37294,Foursquare,2,"Lansdowne House became a social club in 1935, and from the start, unlike its contemporaries, admitted men and women as members with equal standing."
37294,Foursquare,8,On this site once stood the grand home of Prime Minister Lord Shelburne. In one of its rooms in 1782 he negotiated a treaty with Benjamin Franklin that ended the American War of Independence.
37294,Foursquare,6,Great for a wedding
37294,Foursquare,4,BRX hold biz networking breakfasts here every Friday morning at 7.15am. Great for meeting local business people.
37294,Foursquare,9,Don't check your bag in the cloakroom. They stole my iPhone.
37294,Foursquare,4,"The only club that right from the start admitted men and women - its nice, I would become a member if I could afford it..."
37294,Foursquare,1,"Great interconnecting room for families.  We stayed with 10, 8 and 6 yr old but left little one behind as no under 6s allowed.  Room 507 great."
37294,Foursquare,8,My new regular resident when I am in London. Great location fine rooms and Large and well equipped health club and large swimming pool all in the center of Mayfair .
37294,Foursquare,8,"This is one of the best clubs in London, especially if you fence or play squash"
37294,Foursquare,8,Nice place. Thought the breakfast was a but dull.
37370,Foursquare,9,Richmond is a wonderful part of London with the great park on your doorstep. The hotel has amazing views and baths big enough for two!
37370,Foursquare,10,Walk up the hill to the roebuck pub and have a drink on their terrace and enjoy the best view in london over the thames and the trees of leafy west london. Also take a walk along the thames.
37370,Foursquare,8,"if you go to Petersham, you would like to go to dinner at  Petersham Restaurant! if you wouldnt, you will be miss a lot!!!"
37370,Foursquare,2,Snow guaranteed this December - look out of the dinning room window at the right time!
37597,Foursquare,7,Stay away from the messroom on nights. Too much snoring!
37663,Foursquare,2,Very good snacks :)
37663,Foursquare,7,The books in the corridor are real books.
37663,Foursquare,1,Beware the Killer Biscuits!
37663,Foursquare,1,Poor choice for conference lunch. Only choice are sandwiches. The venue do not offer the menu to the organisers.
37663,Foursquare,5,"Good lunchtime restaurant, get in early!"
37833,Foursquare,2,"Great location, reasonably priced, and just a very short walk to transport links"
37833,Foursquare,7,Go for the breakfast and dinner combo. Or try Canary Wharf for food.
37833,Foursquare,10,Do not try and find this place on foot in the dark.
37833,Foursquare,1,"To find it from the East India DLR, walk across the foot bridge over the main road then follow the blue signs to ""hotel"""
37833,Foursquare,2,"Order food from the bar, then take it to your room."
37833,Foursquare,9,Great place to stay for the o2. Only a short ride on the 108 bus.
37833,Foursquare,2,The bar is a rip off. A quad might be a shot. The bars in the redlight district in Amsterdam are a lot more generous than that.
37833,Foursquare,3,Excellent pizzas available from bar although they are abit expensive.
37833,Foursquare,3,"The Guiness in the bar is not on tap, its just a shaker!"
37833,Foursquare,2,Don't eat the food or drink the water ;-)
37833,Foursquare,7,In the dark hard to find. Problem with reservation and payment. Bar had problems with card payments. free wifi only in 1st floor
38022,Foursquare,3,"Walk across barefoot. Do it.  You might get some funny looks, but it's totally worth it."
38022,Foursquare,2,The crossing of Abbey Road Live!!!
38022,Foursquare,3,Don't forget to visit Abbey Road studios.
38022,Foursquare,6,Watch the crossing live via webcam @ www.abbeyroad.com/visit
38022,Foursquare,5,"Attn tourists: This is a busy street. If you stand in the middle of it long enough,  you *will* get hit by a car. Pay attention to the traffic instead of whomever is taking your photo."
38022,Foursquare,4,Amazing experience I have here. Staying in the middle of the road while taking pics? And walking on the line even there are cars coming? And people staring and laughing? All fun! 
38022,Foursquare,1,Memories of Beatles.... Famous Abbey Road:)
38022,Foursquare,5,"It's a busy road these days! Hard to get a picture exactly like the cover, and please keep an eye open not to get run over by a car... But totally worth it!!!"
38022,Foursquare,1,Walk this iconic street and crosswalk where the Beatles posed for their famous Abbey Road album cover.  A must even if you’re not a Beatles fan!
38022,Foursquare,3,"Get a picture fast, before cars run you over"
38022,Foursquare,10,Crossing is closes at the moment due roadworks. I ll keep u updated when it will reopen
38022,Foursquare,8,It's opened..
38022,Foursquare,5,Look out for Japanese tourists doing the Genesis 'I can't dance' walk over crossing :) classic!
38022,Foursquare,7,The easiest way to get to Abbey Road is by taking a Jubilee Line train to St John's Wood Station on the London Underground system.
38022,Foursquare,5,Pose quickly...angry drivers about.
38022,Foursquare,5,Amazing how something so common can be turned into an iconic landmark. But walking across this zebra crossing does leave you with a sense of awe. If only I were around when the album photo was taken!
38022,Foursquare,8,I will never take that shite as far as I live on Abbey Road.
38022,Foursquare,4,It's worth paying the freelance photographer 5-pounds to get the perfect pic. Just make sure you respect the queue so everyone gets the chance to have their photo op free of accidental photo bombers!
38022,Foursquare,7,Take a bit more time to get the perfect timing to have better background instead of full of cars or full of people and beware of the car and honk :)
38022,Foursquare,8,"Start with the most obvious - the scene of one of the most iconic album covers of all time and the title of the 11th Studio album from British pop icons, The Beatles."
38495,Foursquare,6,Good hotel with comfortable rooms with Nespresso machines!
38495,Foursquare,9,Ask for a room with a RainShower. Best to get awake in the morning
38495,Foursquare,5,Excecutive room I had did have Nespresso machine and free wifi w login - but not the Rainshower.
38495,Foursquare,7,"Ask for the exec room with the Jacuzzi. There is only one, so plan ahead"
38495,Foursquare,10,Hmmmm. There is a jacuzzi in my room. Sweet
38495,Foursquare,3,The mini bar is boring.
38495,Foursquare,8,There's a nice small gym and pool with very few people in it...
38495,Foursquare,7,Never again. Very ordinary and boring. Nice staff though...
38495,Foursquare,8,"Never again! Cheap and nasty, totally overrated."
38495,Foursquare,6,Verry clean room. I like it
38495,Foursquare,2,"Definetly not worth the money. Small and stingy rooms, unsatisfying bar and poor restaurant. Avoid!!!"
38495,Foursquare,4,1112 one of top floor rooms has a fantastic view of the city.
38495,Foursquare,4,Padfinton by night
38495,Foursquare,6,Paddington by night
38495,Foursquare,6,Wifi is terrible and despite guest complaints  they  do nothing about it
38495,Foursquare,4,"This hotel is so fancy! Can't wait to sleep. But first, off to the west end to see a show!"
38635,Foursquare,3,"You need to try the thinking here, it's super brilliant!"
38746,Foursquare,8,Great mall - Shoes shoes shoes yea ...
39030,Foursquare,9,"Food gallery hidden away on first floor, has spud u like"
39030,Foursquare,6,Nice indoor shopping centre. Reasonable parking.
39030,Foursquare,8,Free parking if you can conduct your business and be out within 10 minutes.
39030,Foursquare,2,Weirdly quiet shopping centre with a weirdly French name.
39030,Foursquare,9,This place used to be called The Drummond Centre.
39030,Foursquare,6,Used to be called the Drummond Centre.
